"year","source","count"
"2009","[Centers for Disease Control, Taiwan]","1"
"2009","[Oasmia Pharmaceutical AB]","1"
"2010","[Bern University of Applied Sciences]","1"
"2010","[University of Cape Town]","3"
"2010","[East Carolina University]","7"
"2010","[Mead Johnson Nutrition]","9"
"2010","[United States Naval Medical Center, San Diego]","2"
"2010","[pfm S.R.L.]","1"
"2010","[Herlev Hospital]","14"
"2010","[Ministry of Health, Malaysia]","3"
"2010","[October 6 University]","1"
"2010","[Okayama Research Investigator Organizing Network]","1"
"2010","[Cancer Trials Australia]","1"
"2010","[Maitreya Kft.]","1"
"2010","[Ascension Genesys Hospital]","1"
"2010","[Centre Hospitalier Universitaire de la Réunion]","1"
"2010","[Glinn and Giordano Physical Therapy]","1"
"2010","[Universidad de Antioquia]","1"
"2010","[TriReme Medical, LLC]","1"
"2010","[Phythea]","1"
"2010","[Zeria Pharmaceutical]","1"
"2011","[Stryker Neurovascular]","1"
"2011","[Tehran University of Medical Sciences]","19"
"2011","[Gyeongsang National University Hospital]","2"
"2011","[Shandong Luye Pharmaceutical Co., Ltd.]","1"
"2011","[University Hospital, Geneva]","21"
"2011","[Peking University First Hospital]","4"
"2011","[University of Witwatersrand, South Africa]","2"
"2011","[Merrimack Pharmaceuticals]","7"
"2011","[H. Lundbeck A/S]","8"
"2011","[Infoscitex Corporation]","2"
"2011","[Insmed Incorporated]","4"
"2011","[Astute Medical, Inc.]","1"
"2011","[Karolinska University Hospital]","10"
"2011","[Avanir Pharmaceuticals]","2"
"2011","[Renal Research Institute]","5"
"2011","[Korean Breast Cancer Study Group]","2"
"2011","[Federal University of Rio Grande do Sul]","4"
"2011","[The Moses H. Cone Memorial Hospital]","1"
"2011","[Research & Diagnostic Antibodies]","1"
"2011","[UnitedHealth Group]","1"
"2011","[Clinical Research Organization, Dhaka, Bangladesh]","2"
"2011","[Alcohol Research Group]","1"
"2011","[Clinical Institute of the Brain, Russia]","2"
"2011","[Jinling Hospital, China]","1"
"2011","[Biotest]","2"
"2011","[Coronado Biosciences, Inc.]","1"
"2011","[Cooperative International Neuromuscular Research Group]","1"
"2011","[Mukoviszidose Institut gGmbH]","1"
"2011","[The Affiliated Nanjing Drum Tower Hospital of Nanjing University Medical School]","1"
"2011","[DUSA Pharmaceuticals, Inc.]","2"
"2011","[TotipotentSC Scientific Product Pvt. Ltd.]","1"
"2011","[Federal University of Minas Gerais]","1"
"2012","[McGill University Health Centre/Research Institute of the McGill University Health Centre]","27"
"2012","[Revalesio Corporation]","1"
"2012","[Oklahoma State University]","1"
"2012","[Arbutus Biopharma Corporation]","1"
"2012","[G&E Herbal Biotechnology Co., LTD]","1"
"2012","[Atlanta VA Medical Center]","1"
"2012","[Yuyu Pharma, Inc.]","1"
"2012","[Erchonia Corporation]","2"
"2012","[Mendus]","1"
"2012","[Wyndhurst Counseling Center]","1"
"2012","[University of Athens]","7"
"2012","[Polaris Group]","2"
"2012","[Biomay AG]","1"
"2012","[Danderyd Hospital]","2"
"2012","[Prince of Songkla University]","3"
"2012","[Universidad Autonoma de San Luis Potosí]","4"
"2012","[Fresenius Kabi]","2"
"2012","[German CLL Study Group]","2"
"2012","[Valneva Austria GmbH]","2"
"2012","[First Affiliated Hospital, Sun Yat-Sen University]","9"
"2012","[Instituto Nacional de Salud Publica, Mexico]","3"
"2012","[Royal Marsden NHS Foundation Trust]","4"
"2012","[Ministry of Health, Spain]","1"
"2012","[Maisonneuve-Rosemont Hospital]","2"
"2012","[University of Thessaly]","2"
"2012","[SPRIM Advanced Life Sciences, SprimItalia]","1"
"2012","[University of Pecs]","1"
"2012","[Medical Park Gaziantep Hospital]","2"
"2012","[Louisiana State University Health Sciences Center Shreveport]","4"
"2012","[MicroPhage, Inc.]","1"
"2012","[Kyorin Pharmaceutical Co.,Ltd]","2"
"2012","[German Research Foundation]","1"
"2012","[Federal University of Pelotas]","1"
"2012","[Aderans Research Institute]","1"
"2012","[Kaohsiung Medical University]","1"
"2012","[CRI Lifetree]","1"
"2012","[MedtronicNeuro]","4"
"2012","[Mycenax Biotech Inc.]","1"
"2012","[Poznan University of Medical Sciences]","1"
"2012","[Mbarara University of Science and Technology]","1"
"2013","[Lund University]","13"
"2013","[Morphotek]","1"
"2013","[Allina Health System]","5"
"2013","[Northwell Health]","21"
"2013","[Bionov]","1"
"2013","[Psychiatrische Dienste Graubuenden]","1"
"2013","[Fiechtner, Justus J., M.D., P.C.]","2"
"2013","[Ain Shams Maternity Hospital]","6"
"2013","[AIDS Clinical Trials Group]","5"
"2013","[ARCAGY/ GINECO GROUP]","3"
"2013","[Temple University]","8"
"2013","[KU Leuven]","12"
"2013","[Ulsan University Hospital]","3"
"2013","[Valeant Pharmaceuticals]","4"
"2013","[Universidad Miguel Hernandez de Elche]","1"
"2013","[London Surgical Research Group]","2"
"2013","[G.Gennimatas General Hospital]","2"
"2013","[Imam Khomeini Hospital]","1"
"2013","[Progyny, Inc.]","1"
"2013","[Curexo Technology Corporation]","1"
"2013","[Respiratory Technology Corporation]","1"
"2013","[Democritus University of Thrace]","3"
"2013","[Armed Forces Research Institute of Medical Sciences, Thailand]","1"
"2013","[New England Retina Associates]","1"
"2013","[Santen Inc.]","2"
"2013","[The Radiosurgery Society]","1"
"2013","[Liverpool Heart and Chest Hospital NHS Foundation Trust]","3"
"2013","[University of Jordan]","1"
"2013","[The Eye Center and The Eye Foundation for Research in Ophthalmology]","2"
"2013","[Robert Ritch, MD, LLC.]","2"
"2013","[Fujian Medical University]","1"
"2013","[University of Technology, Sydney]","1"
"2013","[Galena Biopharma, Inc.]","1"
"2013","[Ascendis Pharma A/S]","1"
"2013","[Carag AG]","1"
"2013","[University of Colorado, Boulder]","2"
"2013","[Athenex, Inc.]","1"
"2013","[Salvat]","2"
"2013","[Citrus Valley Medical Research, Inc.]","2"
"2013","[Immune Targeting Systems Ltd]","1"
"2013","[North Dakota State University]","1"
"2014","[Balikesir University]","2"
"2014","[Northern Jiangsu Province People's Hospital]","1"
"2014","[University of Illinois at Chicago]","16"
"2014","[Maastricht Radiation Oncology]","12"
"2014","[King Abdulaziz University]","3"
"2014","[University of Waterloo]","6"
"2014","[Kayseri Education and Research Hospital]","2"
"2014","[Effik]","1"
"2014","[The Hospital for Sick Children]","32"
"2014","[University of Helsinki]","6"
"2014","[Centro Universitario contra el Cáncer]","1"
"2001","[University of Michigan]","1"
"2002","[Sanofi]","27"
"2004","[Wentworth Area Health Services]","1"
"2005","[National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK)]","48"
"2005","[Sidney Kimmel Comprehensive Cancer Center at Johns Hopkins]","23"
"2005","[Imperial College London]","58"
"2005","[Orion Corporation, Orion Pharma]","6"
"2005","[Agen Biomedical]","1"
"2005","[Sarah Lawrence College]","1"
"2005","[Nuwellis, Inc.]","1"
"2005","[Universitätsklinikum Hamburg-Eppendorf]","3"
"2005","[The Dale & Frances Hughes Cancer Center]","1"
"2005","[German CLL Study Group]","3"
"2005","[St Mark's Hospital Foundation]","1"
"2005","[Advanced Bionics]","1"
"2005","[Oregon Research Institute]","2"
"2005","[Maritime Heart Centre]","1"
"2005","[Molecular NeuroImaging]","1"
"2006","[The New York Academy of Medicine]","1"
"2006","[Seagen Inc.]","2"
"2006","[Radboud University Medical Center]","26"
"2005","[Trier Research Laboratories]","1"
"2006","[Dr. Falk Pharma GmbH]","1"
"2006","[Gynuity Health Projects]","3"
"2006","[Inonu University]","2"
"2006","[Mclean Hospital]","4"
"2006","[University Hospital Tuebingen]","8"
"2006","[Hospital Arnau de Vilanova]","1"
"2006","[Derm Research, PLLC]","1"
"2006","[Tufts Medical Center]","4"
"2006","[Pennsylvania College of Optometry]","2"
"2006","[Bioheart, Inc.]","1"
"2007","[Indiana University]","48"
"2006","[Southern California College of Optometry at Marshall B. Ketchum University]","5"
"2007","[Hebrew SeniorLife]","2"
"2007","[Pfizer]","197"
"2006","[Celgene Corporation]","1"
"2006","[Samuel Lunenfeld Research Institute, Mount Sinai Hospital]","3"
"2007","[National Cancer Center, Korea]","28"
"2007","[Wake Forest University Health Sciences]","23"
"2007","[Debiopharm International SA]","3"
"2007","[The Methodist Hospital Research Institute]","13"
"2007","[Advanced Bionics]","1"
"2007","[Ethicon Endo-Surgery]","7"
"2007","[Center For Excellence In Eye Care]","1"
"2007","[Medtronic Vascular]","3"
"2007","[CardioDex]","1"
"2007","[University of Rhode Island]","1"
"2007","[GELITA]","1"
"2007","[Osaka University]","2"
"2007","[Momenta Pharmaceuticals, Inc.]","1"
"2007","[Federal University of Rio Grande do Sul]","1"
"2007","[Institut Catala de Salut]","1"
"2007","[Agen Biomedical]","1"
"2007","[Cogentus Pharmaceuticals]","1"
"2007","[Harbinger Medical, Inc.]","1"
"2008","[Omeros Corporation]","3"
"2008","[Instituto Mexicano del Seguro Social]","1"
"2008","[NICHD Pelvic Floor Disorders Network]","1"
"2008","[University Hospital Tuebingen]","14"
"2008","[Hospital for Children and Adolescents, Finland]","2"
"2008","[VA Caribbean Healthcare System]","1"
"2008","[Center for Autisme, Denmark]","1"
"2008","[Antisoma Research]","4"
"2008","[Mutual Pharmaceutical Company, Inc.]","18"
"2008","[Franklin D. Gaylis, MD Inc.]","1"
"2008","[Gulhane School of Medicine]","1"
"2008","[Prometheus Laboratories]","1"
"2008","[Angiodynamics, Inc.]","1"
"2008","[Polish Academy of Sciences]","1"
"2008","[Apieron]","2"
"2008","[Chi Mei Medical Hospital]","1"
"2008","[Logical Therapeutics]","1"
"2008","[Otsuka Frankfurt Research Institute GmbH]","2"
"2008","[Population Council]","3"
"2008","[HepNet Study House, German Liverfoundation]","1"
"2009","[H. Lee Moffitt Cancer Center and Research Institute]","17"
"2009","[University of California, San Francisco]","112"
"2008","[National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS)]","1"
"2009","[Canadian Cancer Trials Group]","6"
"2009","[Northwestern University]","70"
"2009","[Rabin Medical Center]","11"
"2009","[Hospital Universitario Reina Sofia de Cordoba]","2"
"2009","[Pacific Institute for Research and Evaluation]","1"
"2009","[Biotronik SE & Co. KG]","5"
"2009","[University of Göttingen]","1"
"2009","[Pascoe Pharmazeutische Praeparate GmbH]","4"
"2009","[Akros Pharma Inc.]","2"
"2009","[Primus Pharmaceuticals]","1"
"2009","[Lahtinen, Marika]","1"
"2009","[Southern Medical University, China]","1"
"2009","[InSightec]","1"
"2009","[Hennepin Healthcare Research Institute]","6"
"2009","[Colchester Hospital University NHS Foundation Trust]","1"
"2009","[Narrows Institute for Biomedical Research]","1"
"2010","[University of Sao Paulo General Hospital]","24"
"2010","[AB Science]","2"
"2010","[George Washington University]","5"
"2010","[University of Illinois at Urbana-Champaign]","3"
"2010","[Hallym University Medical Center]","6"
"2010","[Denver Health and Hospital Authority]","4"
"2009","[Bergen Surgical Hospital]","1"
"2010","[Queens College, The City University of New York]","2"
"2010","[Metropolitan Autonomous University]","1"
"2010","[Telik]","2"
"2010","[University Hospital Birmingham NHS Foundation Trust]","2"
"2010","[VA New York Harbor Healthcare System]","2"
"2010","[The University of Texas Health Science Center at Tyler]","1"
"2010","[USDA Beltsville Human Nutrition Research Center]","1"
"2010","[Soon Chun Hyang University]","3"
"2010","[Eyegate Pharmaceuticals, Inc.]","1"
"2010","[Hospital Hietzing]","1"
"2010","[Volcano Corporation]","2"
"2010","[Gonzalez-Heydrich, Joseph, M.D.]","1"
"2010","[Southeast Louisiana Veterans Health Care System]","1"
"2010","[Bastyr University]","1"
"2010","[Lifecenter Hospital]","1"
"2010","[Janssen-Cilag, S.A.]","2"
"2010","[Cnoga Medical Ltd.]","1"
"2010","[Associação Fundo de Incentivo à Pesquisa]","1"
"2010","[Gastrocirurgia, Brazil]","1"
"2010","[Ideal Implant Incorporated]","1"
"2010","[Medicago]","1"
"2010","[University of L'Aquila]","1"
"2011","[King Khaled Eye Specialist Hospital]","2"
"2011","[Healthpoint]","4"
"2011","[University of California, Los Angeles]","38"
"2011","[The University of Queensland]","6"
"2011","[Beijing Tongren Hospital]","4"
"2011","[Hospital Universitario Reina Sofia de Cordoba]","3"
"2011","[Janssen R&D Ireland]","9"
"2011","[General Hospital of Chalkida]","1"
"2011","[Crolll Gmbh]","1"
"2011","[Sunovion]","11"
"2011","[Imperial College Healthcare NHS Trust]","1"
"2011","[Organogenesis]","1"
"2011","[Tel Aviv University]","4"
"2011","[Harvard School of Public Health (HSPH)]","5"
"2011","[Janssen Biotech, Inc.]","1"
"2011","[Jaseng Hospital of Korean Medicine]","1"
"2011","[Vifor Pharma]","10"
"2011","[Postgraduate Institute of Medical Education and Research]","7"
"2011","[Valeritas, Inc.]","1"
"2011","[Nile Therapeutics]","1"
"2011","[Orrin M Troum, M.D. and Medical Associates]","1"
"2011","[Taizhou Hospital]","1"
"2011","[James J. Peters Veterans Affairs Medical Center]","3"
"2011","[Precision Fabrics Group, Inc.]","2"
"2011","[Nycomed]","1"
"2011","[Photozig, Inc.]","1"
"2011","[Team Type 1, Inc.]","1"
"2011","[BlackThorn Therapeutics, Inc.]","1"
"2011","[Huot, Celine, M.D.]","1"
"2011","[KarmelSonix Ltd.]","2"
"2011","[Rady Children's Hospital, San Diego]","2"
"2011","[Avid Radiopharmaceuticals]","2"
"2011","[University Of Nigeria Teaching Hospital]","1"
"2011","[Wesley Headache Clinic]","1"
"2011","[Colchester Hospital University NHS Foundation Trust]","1"
"2011","[Kumamoto University]","1"
"2012","[Rambam Health Care Campus]","21"
"2012","[Northumbria University]","9"
"2012","[Careggi Hospital]","1"
"2012","[Ottawa Heart Institute Research Corporation]","10"
"2012","[Hull University Teaching Hospitals NHS Trust]","3"
"2012","[Peking Union Medical College Hospital]","18"
"2012","[Rhode Island Hospital]","9"
"2012","[South Plains Oncology Consortium]","2"
"2012","[Sygehus Lillebaelt]","3"
"2012","[POZEN]","1"
"2012","[Avalo Therapeutics, Inc.]","3"
"2012","[Mespere Lifesciences Inc.]","2"
"2012","[Hospital Occidente de Kennedy]","1"
"2012","[Prism Pharma Co., Ltd.]","1"
"2012","[Walter Reed Army Medical Center]","1"
"2012","[Wingate Institute]","1"
"2012","[Centre Hospitalier National d'Ophtalmologie des Quinze-Vingts]","1"
"2012","[Asociación Cacereña para la Investigación y el Desarrollo en Oncología Médica]","1"
"2012","[MetaProteomics LLC]","2"
"2012","[IVI Madrid]","1"
"2012","[Cancer Research and Biostatistics Clinical Trials Consortium]","1"
"2012","[Center for International Blood and Marrow Transplant Research]","1"
"2012","[Triemli Hospital]","1"
"2012","[Institute of Mountain Emergency Medicine]","1"
"2012","[Research Clinical Centre of the Russian Railways, JSC]","1"
"2013","[Massachusetts Department of Health]","1"
"2013","[Beijing Luhe Hospital]","1"
"2013","[Medtronic Cardiovascular]","5"
"2013","[University of Valencia]","3"
"2013","[GenSpera, Inc.]","1"
"2013","[Koning (Tianjin) Medical Equipment Co., Ltd]","1"
"2013","[Chordate Medical]","2"
"2013","[University of Tartu]","3"
"2013","[University of Magdeburg]","2"
"2013","[Axogen Corporation]","1"
"2013","[Niveus Medical, Inc.]","2"
"2013","[Hopital Lariboisière]","3"
"2013","[Unilever R&D]","7"
"2013","[MIS Implant Technologies, Ltd]","1"
"2013","[University Hospital Muenster]","4"
"2013","[University of Kansas]","1"
"2013","[Hawler Medical University]","1"
"2013","[Namik Kemal University]","1"
"2013","[Istituto Oncologico Veneto IRCCS]","3"
"2013","[Daegu Catholic University Medical Center]","5"
"2013","[Masih Daneshvari Hospital]","1"
"2013","[Catalysis SL]","1"
"2013","[Shiga University]","3"
"2013","[University Hospital Hradec Kralove]","3"
"2013","[Renaissance RX]","1"
"2013","[National Institute on Drug Dependence, China]","2"
"2013","[The Second Hospital of Hebei Medical University]","1"
"2013","[Changchun Changsheng Life Science and Technology Co., Ltd.]","1"
"2013","[Università degli Studi dell'Insubria]","2"
"2014","[M.D. Anderson Cancer Center]","103"
"2014","[National Cancer Institute (NCI)]","72"
"2014","[University of Leicester]","4"
"2014","[Aegerion Pharmaceuticals, Inc.]","4"
"2014","[SK Medical (Beijing) Co., Ltd.]","1"
"2014","[Ascensia Diabetes Care]","3"
"2014","[University of Louisville]","17"
"2014","[Lightpoint Medical Limited]","3"
"2014","[Norwegian Centre for Ageing and Health]","1"
"2014","[Peking University Sixth Hospital]","1"
"2014","[Palo Alto Medical Foundation]","3"
"2014","[AOP Orphan Pharmaceuticals AG]","2"
"2014","[Centre Hospitalier Régional Metz-Thionville]","2"
"2014","[Alvogen Korea]","1"
"2014","[National University of Health Sciences]","1"
"2014","[Hoosier Cancer Research Network]","1"
"2014","[Northern Orthopaedic Division, Denmark]","4"
"2014","[Tata Memorial Hospital]","5"
"2014","[Agricultural University of Athens]","1"
"2014","[Otsuka Beijing Research Institute]","2"
"2014","[Heilongjiang University of Chinese Medicine]","2"
"2014","[Jeju National University Hospital]","1"
"2014","[St Vincent's University Hospital, Ireland]","1"
"2014","[Baptist Memorial Health Care Corporation]","1"
"2014","[Institut für Pharmakologie und Präventive Medizin]","4"
"2014","[Christian Medical College and Hospital, Ludhiana, India]","1"
"2014","[Fundación Dermabase]","1"
"2014","[ZimVie]","2"
"2014","[Sumitomo Pharma (Suzhou) Co., Ltd.]","2"
"2014","[University of Modena and Reggio Emilia]","2"
"2014","[Iowa State University]","1"
"2014","[University of the West of Scotland]","3"
"2014","[Bhumirajanagarindra Kidney Institute, Thailand]","1"
