,weight
OPTIVE,0.34508908830010515
PBMC,0.34508908830010515
UCAR,0.34508908830010515
SHR2554,0.34508908830010515
favipiravir,0.34508908830010515
nucleic,0.34508908830010515
SHR3680,0.34508908830010515
moderators,0.34508908830010515
endoscopists,0.34508908830010515
regorafenib,0.34508908830010515
pazopanib,0.34508908830010515
inoperable,0.34508908830010515
ambient,0.34508908830010515
pollution,0.34508908830010515
biliary,0.34508908830010515
cholangiocarcinoma,0.34508908830010515
gallbladder,0.34508908830010515
radioembolization,0.34508908830010515
volatile,0.34508908830010515
WBV,0.34508908830010515
initiating,0.34508908830010515
ARISTADA,0.34508908830010515
INITIO,0.34508908830010515
ECV,0.34508908830010515
landiolol,0.34508908830010515
eyelid,0.34508908830010515
dosimetric,0.34508908830010515
microinvasive,0.34508908830010515
Depressed,0.34508908830010515
IPTA,0.34508908830010515
Interpersonal,0.34508908830010515
IMRT,0.34508908830010515
NPC,0.34508908830010515
PWID,0.34508908830010515
pharmacy,0.34508908830010515
committees,0.34508908830010515
TB,0.34508908830010515
Phong,0.34508908830010515
Ibuprofen,0.34508908830010515
MMF,0.34508908830010515
Abilify,0.34508908830010515
intensitymodulated,0.34508908830010515
occlusive,0.34508908830010515
antacids,0.34508908830010515
Stimulation,0.34508908830010515
popliteal,0.34508908830010515
sertraline,0.34508908830010515
Hai,0.34508908830010515
superficial,0.34508908830010515
SSRIs,0.34508908830010515
communitybased,0.34508908830010515
Arteriosclerosis,0.34508908830010515
OpenLabel,0.3449035255526217
Japan,0.3449035255526217
benign,0.3449035255526217
HIVpositive,0.3449035255526217
cessation,0.3449035255526217
colonoscopy,0.3449035255526217
image,0.3449035255526217
Effect,0.3449035255526217
mellitus,0.3449035255526217
commercially,0.3449035255526217
film,0.3449035255526217
focused,0.3449035255526217
determines,0.3449035255526217
proofofconcept,0.3449035255526217
Multicenter,0.3449035255526217
hypertensive,0.3449035255526217
core,0.34466494487728583
temperature,0.34466494487728583
bleeding,0.34466494487728583
implantation,0.34466494487728583
optical,0.34466494487728583
pediatric,0.34434683731017146
olanzapine,0.3437845153397602
baseline,0.3437060860911913
plus,0.34265968673024444
prevalence,0.34265968673024444
interventions,0.34265968673024444
task,0.34198900833838103
35,0.34198900833838103
PPE,0.3419231333615721
pregnancies,0.34153755772316047
demographics,0.34153755772316047
bioequivalence,0.34153755772316047
aspart,0.34153755772316047
Looking,0.34153755772316047
fever,0.34153755772316047
lupus,0.34153755772316047
raise,0.34153755772316047
labor,0.34153755772316047
peritoneal,0.34153755772316047
loading,0.34153755772316047
plane,0.34153755772316047
aliskiren,0.34153755772316047
contraceptive,0.34153755772316047
communityacquired,0.34153755772316047
VR,0.34153755772316047
erector,0.34153755772316047
incision,0.34153755772316047
Body,0.34153755772316047
bad,0.34153755772316047
neuroimaging,0.34153755772316047
COVID,0.34153755772316047
MDS,0.34153755772316047
biphasic,0.34153755772316047
breastmilk,0.34153755772316047
75mg,0.34153755772316047
necrotizing,0.34153755772316047
function,0.3412954375082752
12week,0.3408660867155855
proteins,0.3408660867155855
analgesic,0.3408660867155855
triple,0.3408660867155855
colorectal,0.3399880092441414
C,0.3399880092441414
tool,0.3399880092441414
recurrent,0.3399880092441414
neck,0.3399880092441414
behaviors,0.3399880092441414
solid,0.3399880092441414
set,0.3399880092441414
scores,0.3399880092441414
detect,0.3399880092441414
screening,0.33991465186155195
response,0.3394003520279755
System,0.33929478549213515
organizations,0.33881474124010325
aspiration,0.33810276960726304
students,0.33799869303368535
flap,0.33786467809236415
health,0.3366807739293027
insertion,0.3362518709018299
radiofrequency,0.3362518709018299
esophageal,0.3362518709018299
deficiency,0.33619258446823896
Durvalumab,0.3357623561838861
original,0.3357623561838861
melatonin,0.3357623561838861
epirubicin,0.3357623561838861
highcalorie,0.3357623561838861
bereavement,0.3357623561838861
EPBF,0.3357623561838861
technique,0.335079540463058
arm,0.3350587282635298
consumed,0.3349695277669459
administered,0.3349402708472425
injection,0.33453158433880614
Gy,0.33445190356617865
polymorphism,0.3339571822259082
biopsy,0.3338308778846386
significantly,0.3338308778846386
expected,0.3338308778846386
glioblastoma,0.33368611961458206
TBS,0.33313909318898444
echocardiography,0.3327799467780691
cannabis,0.33177934178821306
washed,0.33177934178821306
hysterectomy,0.33177934178821306
autoregulation,0.33177934178821306
portal,0.33177934178821306
BRAF,0.33177934178821306
dressing,0.33177934178821306
older,0.33151402108548694
Endeavor,0.33128552476810097
SGLT2,0.33128552476810097
smokers,0.3309570535954836
Pharmacokinetics,0.3309570535954836
hyperplasia,0.3309570535954836
formulations,0.3309570535954836
Coronavirus,0.3309570535954836
utilizes,0.3309570535954836
complicated,0.3309570535954836
removed,0.33058937472710165
OCT,0.33058937472710165
hepatitis,0.33058937472710165
realworld,0.33058937472710165
intervention,0.33025886161506535
vs,0.3301246561545099
works,0.3300259825662831
salvage,0.3298704064989537
CIN,0.3298196596142598
randomized,0.32958284746743893
subcutaneous,0.3287261197834137
7,0.3281302646420446
drugs,0.32752522544401064
BCG,0.3271063933123227
PVDF,0.3269265047053628
mesh,0.3269265047053628
Dynamesh,0.3269265047053628
FSC,0.3269265047053628
fluoride,0.3269265047053628
threearm,0.3269265047053628
polyvinylidene,0.3269265047053628
pharmacology,0.3269265047053628
Chimney,0.3269265047053628
BFC,0.3269265047053628
X,0.3269265047053628
characteristicssensitivity,0.3269265047053628
IPST,0.3269265047053628
BINTRAFUSP,0.3269265047053628
FOT,0.3269265047053628
PASS,0.3269265047053628
ALFA,0.3269265047053628
MBCT,0.3269265047053628
Post,0.3269265047053628
Authorisation,0.3269265047053628
emphasizing,0.3269265047053628
MI,0.3269265047053628
TNT,0.3269265047053628
PDAC,0.3269265047053628
enrollees,0.3269265047053628
olecranon,0.3269265047053628
MindfulnessBased,0.3269265047053628
rosiglitazone,0.3269265047053628
Telephone,0.3269265047053628
Affera,0.3269265047053628
predose,0.3269265047053628
Surveillance,0.3269265047053628
modules,0.3269265047053628
labeled,0.3269265047053628
postdose,0.3269265047053628
ICSLABA,0.3269265047053628
canals,0.3269265047053628
Catheter,0.3269265047053628
seed,0.3269265047053628
fosaprepitant,0.3269265047053628
CSCC,0.3269265047053628
Pf,0.3269265047053628
sanitation,0.3269265047053628
aprepitant,0.3269265047053628
bavituximab,0.3269265047053628
CD19,0.3269265047053628
Candida,0.3269265047053628
displaced,0.3269265047053628
assure,0.3269265047053628
liraglutide,0.3269265047053628
lorazepam,0.3269265047053628
286,0.3269265047053628
fosinopril,0.3269265047053628
ACE,0.3269265047053628
converting,0.3269265047053628
rods,0.3269265047053628
angiotensin,0.3269265047053628
Wires,0.3269265047053628
paste,0.3269265047053628
Kirschner,0.3269265047053628
Sphere9,0.3269265047053628
hardening,0.3269265047053628
handwashing,0.3269265047053628
suture,0.3269265047053628
EVICEL,0.3269265047053628
Online,0.3269265047053628
Fragile,0.3269265047053628
radial,0.3269265047053628
haemostasis,0.3269265047053628
neurophysiologic,0.3269265047053628
methylationsomatic,0.3269265047053628
IH636,0.3269265047053628
chemotherapyinduced,0.3269265047053628
Ramadan,0.3269265047053628
intervalsfor,0.3269265047053628
profiling,0.3269265047053628
grape,0.3269265047053628
AnchorDxs,0.3269265047053628
partial,0.32626419156811226
aged,0.3257515413673206
performance,0.3247769327078759
intraoperative,0.3246569788017668
neuropsychological,0.32461508287305574
fed,0.32461508287305574
strokes,0.32461508287305574
unfavorable,0.32461508287305574
cholesterol,0.32461508287305574
Alzheimers,0.32461508287305574
FDC,0.32461508287305574
socioeconomic,0.32461508287305574
Low,0.32461508287305574
tube,0.32461508287305574
intolerance,0.32461508287305574
CAP,0.32461508287305574
carboplatin,0.32461508287305574
enterocolitis,0.32461508287305574
effect,0.32428882596174324
KFlC,0.3240836655340118
chemotherapy,0.3238009866813414
muscle,0.323195620051146
acid,0.3228231206815099
degree,0.3228231206815099
Dry,0.32256324896076266
scientifically,0.32256324896076266
responded,0.32256324896076266
Direct,0.32256324896076266
Assisted,0.32256324896076266
Psychotherapy,0.32256324896076266
hypnosis,0.32256324896076266
bacteria,0.32256324896076266
Tablets,0.32256324896076266
feelings,0.32256324896076266
irritable,0.32256324896076266
quit,0.32256324896076266
obvious,0.32256324896076266
dependence,0.32256324896076266
parents,0.32256324896076266
changed,0.32256324896076266
Corona,0.32256324896076266
Helicobacter,0.32256324896076266
SCH,0.32256324896076266
nonmetastatic,0.32256324896076266
spontaneously,0.32256324896076266
mononuclear,0.32256324896076266
hypothyroidism,0.32256324896076266
ICH,0.32256324896076266
trails,0.32256324896076266
nasopharyngeal,0.32256324896076266
psychotic,0.32256324896076266
multicomponent,0.32256324896076266
Castration,0.32256324896076266
absorption,0.32256324896076266
conservative,0.32256324896076266
Adolescents,0.32256324896076266
pancreatic,0.32191824979739053
elderly,0.32191824979739053
stay,0.32191824979739053
primary,0.3217521787094384
reason,0.3216872818854668
twice,0.3216872818854668
singlecenter,0.3216872818854668
14,0.3216872818854668
providers,0.3216872818854668
prescribed,0.3216872818854668
adult,0.32168569435320127
IPD,0.3212898408311324
cytarabine,0.3212898408311324
UEDVT,0.3212898408311324
fine,0.3212898408311324
decitabine,0.3212898408311324
HBCC,0.3212898408311324
skin,0.3207877918325692
oralAs2O3,0.3201857520310254
population,0.31993323102518767
prostatic,0.3195619562958614
angiography,0.3195619562958614
attempt,0.3195619562958614
perioperative,0.3195619562958614
comprehensive,0.3195619562958614
steady,0.3195619562958614
laser,0.3195619562958614
ischemic,0.3195619562958614
program,0.3195228007964398
feasibility,0.31911787032575306
Restorative,0.31854377381548166
diosminhisperidine,0.31854377381548166
ibuprofen,0.31854377381548166
RSQW,0.31854377381548166
0200390,0.31854377381548166
polycystic,0.31854377381548166
insufficiencies,0.31854377381548166
POTS,0.31814457431746457
preliminary,0.3178586190555429
application,0.3178586190555429
resistance,0.3178586190555429
functions,0.31739073634260634
low,0.316708115167847
hormone,0.3159772918775244
PFP,0.31584425030857083
pituitary,0.31584425030857083
QOL,0.31584425030857083
persistent,0.3157031514409884
noninvasive,0.3157031514409884
ovarian,0.3157031514409884
peptide,0.31534036621953987
human,0.31410471283605734
static,0.3138453233131745
ADL,0.3138453233131745
dynamic,0.3138453233131745
Question,0.3138453233131745
impaired,0.3138350795083746
emergency,0.3138350795083746
opioid,0.3138350795083746
percutaneous,0.3138350795083746
hepatic,0.3138350795083746
severe,0.31369836736358225
delivered,0.3131951866081248
doxorubicin,0.31236545710426117
healthy,0.3122673564155264
fixed,0.3114889916192787
school,0.3114889916192787
cervix,0.3114889916192787
Africa,0.3114889916192787
42,0.3114889916192787
exercises,0.3114889916192787
assessing,0.3113102727923872
postoperative,0.31115853430813833
carotid,0.3110431329264497
objective,0.3108318697553556
male,0.3108176204940322
NODAT,0.31058017947009464
GnRHa,0.31058017947009464
OHSS,0.31058017947009464
Genitourinary,0.31058017947009464
CIRCULATE,0.31058017947009464
EPI743,0.31058017947009464
enabler,0.31058017947009464
Plus,0.31058017947009464
tiny,0.31058017947009464
intracoronary,0.31058017947009464
showntobesafe,0.31058017947009464
transformative,0.31058017947009464
oocyte,0.31058017947009464
Menopause,0.31058017947009464
maturation,0.31058017947009464
RituximabBendamustine,0.31058017947009464
Niraparib,0.31058017947009464
Buserelin,0.31058017947009464
wireless,0.31058017947009464
CardioCell,0.31058017947009464
antiXa,0.31058017947009464
DCM,0.31058017947009464
KRT232,0.31058017947009464
CM310,0.31058017947009464
2940,0.31058017947009464
Planing,0.31058017947009464
Root,0.31058017947009464
bioprosthesis,0.31058017947009464
GnRH,0.31058017947009464
MGD,0.31058017947009464
lasers,0.31058017947009464
cellbased,0.31058017947009464
PI3Kδ,0.31058017947009464
responsive,0.31058017947009464
Zandelisib,0.31058017947009464
ME401,0.31058017947009464
immunochemotherapy,0.31058017947009464
RituximabCHOP,0.31058017947009464
FL,0.31058017947009464
MZL,0.31058017947009464
beattobeat,0.31058017947009464
1470,0.31058017947009464
IVFICSI,0.31058017947009464
Dokimos,0.31058017947009464
Argatroban,0.31058017947009464
immunerelated,0.31058017947009464
yoga,0.31058017947009464
SingleArm,0.31058017947009464
MultiCohort,0.31058017947009464
Pharmacodynamics,0.31058017947009464
timeintegral,0.31058017947009464
raising,0.31058017947009464
GSK,0.31058017947009464
Biologicals,0.31058017947009464
BCD145,0.31058017947009464
BIOCAD,0.31058017947009464
Monotherapy,0.31058017947009464
UnresectableMetastatic,0.31058017947009464
Melanoma,0.31058017947009464
teams,0.31058017947009464
IMR,0.31058017947009464
fu,0.31058017947009464
MORAb022,0.31058017947009464
HZsu,0.31058017947009464
sodiuminduced,0.31058017947009464
medac,0.31058017947009464
PerioSept,0.31058017947009464
hypertrophic,0.31058017947009464
5ARI,0.31058017947009464
alphablocker,0.31058017947009464
shingles,0.31058017947009464
ipinivo,0.31058017947009464
NMSC,0.31058017947009464
Scaling,0.31058017947009464
ngml,0.31058017947009464
2009,0.31058017947009464
plug,0.31058017947009464
mesalamine,0.31058017947009464
rASNase,0.31058017947009464
LUTS,0.31058017947009464
pressor,0.31058017947009464
selfcare,0.31058017947009464
twodose,0.31058017947009464
genicular,0.31058017947009464
cells,0.3104307673098364
old,0.30998581517859297
metabolism,0.30998581517859297
fibrosis,0.3099275388066578
containing,0.3099275388066578
decreasing,0.3099275388066578
2019,0.3099275388066578
referred,0.3099275388066578
Severe,0.3099275388066578
oxytocin,0.3096607190023322
MA,0.30903500444785537
lung,0.30881826657907324
stem,0.30879838554351335
reality,0.3080115241405893
virtual,0.3080115241405893
Foley,0.3075051281882125
comparing,0.3071562454244698
device,0.3071263859405161
fatigue,0.3070125777799317
mutations,0.3068110451311862
community,0.3068110451311862
feedback,0.3068110451311862
adaptation,0.3065809116023304
drainage,0.3065809116023304
overarching,0.3065809116023304
steroid,0.3065809116023304
milk,0.3065809116023304
recall,0.3065809116023304
x,0.3065809116023304
inhaled,0.3065809116023304
femoral,0.3065809116023304
gemcitabine,0.3065809116023304
superiority,0.3065809116023304
propofol,0.3065809116023304
Prostate,0.3065809116023304
comparative,0.3065809116023304
immunosuppression,0.3065809116023304
CRC,0.3065809116023304
Resistant,0.3065809116023304
Compare,0.3065809116023304
Virus,0.3065809116023304
air,0.3065809116023304
mindfulness,0.3065809116023304
pragmatic,0.3065809116023304
Transcranial,0.3065809116023304
massage,0.3065809116023304
extremity,0.3065809116023304
SB,0.30620581074516373
absorbable,0.3055862358575646
designated,0.3055862358575646
Posttraumatic,0.3055862358575646
remitted,0.3055862358575646
veterans,0.3055862358575646
adding,0.3055862358575646
multi,0.3055862358575646
posture,0.3055862358575646
Video,0.3055862358575646
QD,0.3055862358575646
urothelial,0.3055862358575646
thirty,0.3055862358575646
electromagnetic,0.3055862358575646
nonsmallcell,0.3055862358575646
utilize,0.3055862358575646
shortened,0.3055862358575646
ductal,0.3055862358575646
ALS,0.3055862358575646
Stress,0.3055862358575646
T2,0.3055862358575646
handling,0.3055862358575646
airways,0.3055862358575646
fracture,0.3055862358575646
transport,0.3055862358575646
deficits,0.3055862358575646
PTSD,0.3055862358575646
adjunctive,0.3055862358575646
439006,0.30548870111812587
BAY,0.30548870111812587
radius,0.30548870111812587
